,file_number,host_ip,host_port,slab_buf_bytes,slab_partition,bandwidth,file_size_bytes,time_taken_sec,overall_cpu,overall_mem
6194,6194,10.0.0.50,5201,1073741824,4,628.30 Mb,10485760.0,0.133513,91.9981818181818,0.7454545454545455
6195,6195,10.0.0.50,5201,1073741824,4,799.55 Mb,10485760.0,0.104916,90.5436363636364,0.7454545454545454
6196,6196,10.0.0.50,5201,1073741824,4,1206.79 Mb,10485760.0,0.069512,92.8636363636364,0.7272727272727273
6197,6197,10.0.0.50,5201,1073741824,4,831.39 Mb,10485760.0,0.100899,94.80181818181819,0.7181818181818184
6198,6198,10.0.0.50,5201,1073741824,4,674.51 Mb,10485760.0,0.124366,91.75818181818181,0.7545454545454545
6199,6199,10.0.0.50,5201,1073741824,4,675.00 Mb,10485760.0,0.124276,93.19818181818188,0.7236363636363633
6200,6200,10.0.0.50,5201,1073741824,4,566.19 Mb,10485760.0,0.14816,93.93818181818179,0.7309090909090907
6201,6201,10.0.0.50,5201,1073741824,4,556.31 Mb,10485760.0,0.15079,91.7527272727273,0.7381818181818179
6202,6202,10.0.0.50,5201,1073741824,4,632.62 Mb,10485760.0,0.132601,89.85818181818183,0.7581818181818185
6203,6203,10.0.0.50,5201,1073741824,4,1389.65 Mb,10485760.0,0.060365,88.72363636363634,0.7763636363636364
6204,6204,10.0.0.50,5201,1073741824,4,666.57 Mb,10485760.0,0.125847,90.65818181818184,0.7509090909090909
6205,6205,10.0.0.50,5201,1073741824,4,850.20 Mb,10485760.0,0.098666,89.93454545454549,0.7763636363636366
6206,6206,10.0.0.50,5201,1073741824,4,836.97 Mb,10485760.0,0.100226,89.08727272727275,0.761818181818182
6207,6207,10.0.0.50,5201,1073741824,4,863.84 Mb,10485760.0,0.097108,88.25272727272733,0.7545454545454545
6208,6208,10.0.0.50,5201,1073741824,4,529.94 Mb,10485760.0,0.158295,92.24909090909092,0.7454545454545451
6209,6209,10.0.0.50,5201,1073741824,4,654.57 Mb,10485760.0,0.128155,88.43818181818183,0.7672727272727273
6210,6210,10.0.0.50,5201,1073741824,4,725.10 Mb,10485760.0,0.115689,90.29454545454547,0.7545454545454544
6211,6211,10.0.0.50,5201,1073741824,4,558.46 Mb,10485760.0,0.150209,92.88,0.738181818181818
6212,6212,10.0.0.50,5201,1073741824,4,675.59 Mb,10485760.0,0.124168,92.43454545454547,0.7272727272727274
6213,6213,10.0.0.50,5201,1073741824,4,564.44 Mb,10485760.0,0.148618,94.54545454545455,0.7618181818181821
6214,6214,10.0.0.50,5201,1073741824,4,1261.10 Mb,10485760.0,0.066518,91.67636363636366,0.7927272727272727
6215,6215,10.0.0.50,5201,1073741824,4,583.75 Mb,10485760.0,0.143701,92.24181818181818,0.7454545454545456
6216,6216,10.0.0.50,5201,1073741824,4,1350.41 Mb,10485760.0,0.062119,90.29818181818187,0.7454545454545457
6217,6217,10.0.0.50,5201,1073741824,4,802.54 Mb,10485760.0,0.104526,92.96363636363638,0.7472727272727275
6218,6218,10.0.0.50,5201,1073741824,4,771.00 Mb,10485760.0,0.108801,90.77999999999999,0.7509090909090912
6219,6219,10.0.0.50,5201,1073741824,4,836.51 Mb,10485760.0,0.100281,91.27090909090911,0.7418181818181819
6220,6220,10.0.0.50,5201,1073741824,4,613.66 Mb,10485760.0,0.136698,91.26909090909089,0.7527272727272727
6221,6221,10.0.0.50,5201,1073741824,4,894.37 Mb,10485760.0,0.093793,89.85272727272734,0.7454545454545455
6222,6222,10.0.0.50,5201,1073741824,4,780.61 Mb,10485760.0,0.107462,91.70545454545457,0.7381818181818184
6223,6223,10.0.0.50,5201,1073741824,4,671.23 Mb,10485760.0,0.124974,91.99636363636364,0.7490909090909091
6224,6224,10.0.0.50,5201,1073741824,4,947.54 Mb,10485760.0,0.08853,89.65636363636364,0.750909090909091
6225,6225,10.0.0.50,5201,1073741824,4,780.71 Mb,10485760.0,0.107448,91.07090909090911,0.7454545454545455
6226,6226,10.0.0.50,5201,1073741824,4,756.62 Mb,10485760.0,0.110869,91.50909090909092,0.756363636363636
6227,6227,10.0.0.50,5201,1073741824,4,601.04 Mb,10485760.0,0.139569,90.90545454545456,0.7454545454545451
6228,6228,10.0.0.50,5201,1073741824,4,598.91 Mb,10485760.0,0.140065,93.01090909090911,0.7363636363636363
6229,6229,10.0.0.50,5201,1073741824,4,851.67 Mb,10485760.0,0.098496,93.37454545454548,0.7236363636363636
6230,6230,10.0.0.50,5201,1073741824,4,587.66 Mb,10485760.0,0.142747,90.4290909090909,0.761818181818182
6231,6231,10.0.0.50,5201,1073741824,4,641.86 Mb,10485760.0,0.130692,91.63454545454546,0.750909090909091
6232,6232,10.0.0.50,5201,1073741824,4,751.12 Mb,10485760.0,0.111682,92.48,0.750909090909091
6233,6233,10.0.0.50,5201,1073741824,4,792.06 Mb,10485760.0,0.105909,91.91090909090913,0.7399999999999997
6234,6234,10.0.0.50,5201,1073741824,4,859.53 Mb,10485760.0,0.097595,89.75454545454551,0.7363636363636362
6235,6235,10.0.0.50,5201,1073741824,4,723.90 Mb,10485760.0,0.11588,91.3,0.7309090909090906
6236,6236,10.0.0.50,5201,1073741824,4,833.31 Mb,10485760.0,0.100666,91.91636363636367,0.7345454545454542
6237,6237,10.0.0.50,5201,1073741824,4,1184.25 Mb,10485760.0,0.070835,92.60545454545455,0.729090909090909
6238,6238,10.0.0.50,5201,1073741824,4,1364.80 Mb,10485760.0,0.061464,91.98,0.7399999999999998
6239,6239,10.0.0.50,5201,1073741824,4,766.91 Mb,10485760.0,0.109382,92.61090909090912,0.7509090909090911
6240,6240,10.0.0.50,5201,1073741824,4,636.33 Mb,10485760.0,0.131827,92.18727272727271,0.738181818181818
6241,6241,10.0.0.50,5201,1073741824,4,602.12 Mb,10485760.0,0.139317,91.40727272727277,0.7309090909090914
6242,6242,10.0.0.50,5201,1073741824,4,718.50 Mb,10485760.0,0.116751,91.50363636363639,0.7490909090909093
6243,6243,10.0.0.50,5201,1073741824,4,605.91 Mb,10485760.0,0.138447,91.51272727272728,0.7509090909090907
6244,6244,10.0.0.50,5201,1073741824,4,743.60 Mb,10485760.0,0.112811,91.40181818181814,0.7563636363636362
6245,6245,10.0.0.50,5201,1073741824,4,652.25 Mb,10485760.0,0.12861,91.63636363636364,0.7218181818181819
6246,6246,10.0.0.50,5201,1073741824,4,634.92 Mb,10485760.0,0.132121,93.20727272727275,0.7327272727272729
6247,6247,10.0.0.50,5201,1073741824,4,591.04 Mb,10485760.0,0.14193,91.14909090909092,0.7418181818181816
6248,6248,10.0.0.50,5201,1073741824,4,682.94 Mb,10485760.0,0.12283,91.15090909090911,0.7327272727272727
6249,6249,10.0.0.50,5201,1073741824,4,634.63 Mb,10485760.0,0.132182,91.38545454545459,0.7363636363636364
6250,6250,10.0.0.50,5201,1073741824,4,1266.11 Mb,10485760.0,0.066255,93.69818181818178,0.7327272727272727
6251,6251,10.0.0.50,5201,1073741824,4,650.74 Mb,10485760.0,0.128908,92.64545454545456,0.7781818181818181
6252,6252,10.0.0.50,5201,1073741824,4,583.71 Mb,10485760.0,0.143711,92.52545454545454,0.7400000000000003
6253,6253,10.0.0.50,5201,1073741824,4,604.51 Mb,10485760.0,0.138767,94.44545454545452,0.7436363636363637
6254,6254,10.0.0.50,5201,1073741824,4,532.32 Mb,10485760.0,0.157585,95.03272727272729,0.7363636363636363
6255,6255,10.0.0.50,5201,1073741824,4,634.04 Mb,10485760.0,0.132304,93.57636363636364,0.7381818181818182
6256,6256,10.0.0.50,5201,1073741824,4,822.78 Mb,10485760.0,0.101954,93.55818181818178,0.7436363636363638
6257,6257,10.0.0.50,5201,1073741824,4,629.03 Mb,10485760.0,0.133358,90.82727272727271,0.7290909090909091
6258,6258,10.0.0.50,5201,1073741824,4,835.74 Mb,10485760.0,0.100373,90.66545454545454,0.7454545454545458
6259,6259,10.0.0.50,5201,1073741824,4,560.08 Mb,10485760.0,0.149776,91.26545454545455,0.7454545454545458
6260,6260,10.0.0.50,5201,1073741824,4,857.20 Mb,10485760.0,0.09786,90.1072727272727,0.7472727272727275
6261,6261,10.0.0.50,5201,1073741824,4,530.41 Mb,10485760.0,0.158153,91.2709090909091,0.7636363636363638
6262,6262,10.0.0.50,5201,1073741824,4,620.39 Mb,10485760.0,0.135216,92.45636363636359,0.7400000000000004
6263,6263,10.0.0.50,5201,1073741824,4,903.41 Mb,10485760.0,0.092855,91.46909090909091,0.7381818181818182
6264,6264,10.0.0.50,5201,1073741824,4,580.04 Mb,10485760.0,0.144621,89.62181818181818,0.7436363636363637
6265,6265,10.0.0.50,5201,1073741824,4,602.77 Mb,10485760.0,0.139167,91.6309090909091,0.7636363636363636
6266,6266,10.0.0.50,5201,1073741824,4,659.66 Mb,10485760.0,0.127166,92.24181818181818,0.7545454545454544
6267,6267,10.0.0.50,5201,1073741824,4,885.71 Mb,10485760.0,0.094711,92.84181818181821,0.7454545454545455
6268,6268,10.0.0.50,5201,1073741824,4,536.52 Mb,10485760.0,0.156352,92.7218181818182,0.7381818181818182
6269,6269,10.0.0.50,5201,1073741824,4,526.95 Mb,10485760.0,0.159192,90.58545454545455,0.730909090909091
6270,6270,10.0.0.50,5201,1073741824,4,626.04 Mb,10485760.0,0.133994,92.47090909090913,0.7218181818181817
6271,6271,10.0.0.50,5201,1073741824,4,582.74 Mb,10485760.0,0.143951,92.39272727272729,0.7236363636363639
6272,6272,10.0.0.50,5201,1073741824,4,645.11 Mb,10485760.0,0.130034,89.41818181818182,0.7672727272727271
6273,6273,10.0.0.50,5201,1073741824,4,545.12 Mb,10485760.0,0.153885,90.5436363636364,0.7363636363636361
6274,6274,10.0.0.50,5201,1073741824,4,1276.34 Mb,10485760.0,0.065724,90.17818181818187,0.7545454545454543
6275,6275,10.0.0.50,5201,1073741824,4,821.70 Mb,10485760.0,0.102088,89.44727272727273,0.7418181818181818
6276,6276,10.0.0.50,5201,1073741824,4,612.75 Mb,10485760.0,0.136901,88.16545454545455,0.7563636363636362
6277,6277,10.0.0.50,5201,1073741824,4,556.31 Mb,10485760.0,0.15079,90.53636363636367,0.7472727272727274
6278,6278,10.0.0.50,5201,1073741824,4,862.89 Mb,10485760.0,0.097215,91.99636363636365,0.7436363636363634
6279,6279,10.0.0.50,5201,1073741824,4,659.02 Mb,10485760.0,0.12729,91.62363636363636,0.7563636363636363
6280,6280,10.0.0.50,5201,1073741824,4,653.76 Mb,10485760.0,0.128314,89.7527272727273,0.7490909090909093
6281,6281,10.0.0.50,5201,1073741824,4,1277.86 Mb,10485760.0,0.065646,91.99454545454547,0.7545454545454542
6282,6282,10.0.0.50,5201,1073741824,4,670.88 Mb,10485760.0,0.125038,93.20545454545457,0.7345454545454544
6283,6283,10.0.0.50,5201,1073741824,4,626.30 Mb,10485760.0,0.13394,89.46727272727273,0.7509090909090907
6284,6284,10.0.0.50,5201,1073741824,4,649.02 Mb,10485760.0,0.12925,92.2636363636364,0.7472727272727271
6285,6285,10.0.0.50,5201,1073741824,4,1353.81 Mb,10485760.0,0.061963,92.2327272727273,0.7545454545454546
6286,6286,10.0.0.50,5201,1073741824,4,638.96 Mb,10485760.0,0.131285,90.04363636363641,0.7490909090909093
6287,6287,10.0.0.50,5201,1073741824,4,618.20 Mb,10485760.0,0.135694,90.42,0.7436363636363637
6288,6288,10.0.0.50,5201,1073741824,4,653.36 Mb,10485760.0,0.128391,89.56000000000007,0.7454545454545455
6289,6289,10.0.0.50,5201,1073741824,4,807.67 Mb,10485760.0,0.103862,90.90181818181823,0.7454545454545456
6290,6290,10.0.0.50,5201,1073741824,4,1348.52 Mb,10485760.0,0.062206,89.90181818181817,0.7454545454545455
6291,6291,10.0.0.50,5201,1073741824,4,764.97 Mb,10485760.0,0.10966,88.06909090909096,0.7545454545454546
6292,6292,10.0.0.50,5201,1073741824,4,761.69 Mb,10485760.0,0.110132,89.71090909090908,0.7454545454545457
6293,6293,10.0.0.50,5201,1073741824,4,640.93 Mb,10485760.0,0.130882,89.00545454545458,0.7527272727272726
6294,6294,10.0.0.50,5201,1073741824,4,612.14 Mb,10485760.0,0.137037,84.67454545454548,0.7418181818181818
6295,6295,10.0.0.50,5201,1073741824,4,724.78 Mb,10485760.0,0.11574,88.53818181818183,0.7436363636363638
6296,6296,10.0.0.50,5201,1073741824,4,599.84 Mb,10485760.0,0.139847,88.62181818181814,0.7600000000000001
6297,6297,10.0.0.50,5201,1073741824,4,604.61 Mb,10485760.0,0.138743,85.51272727272728,0.7490909090909091
6298,6298,10.0.0.50,5201,1073741824,4,631.55 Mb,10485760.0,0.132825,88.98545454545457,0.7472727272727272
6299,6299,10.0.0.50,5201,1073741824,4,1333.83 Mb,10485760.0,0.062891,88.02545454545455,0.7545454545454544
6300,6300,10.0.0.50,5201,1073741824,4,949.42 Mb,10485760.0,0.088355,90.9109090909091,0.7545454545454544
6301,6301,10.0.0.50,5201,1073741824,4,626.12 Mb,10485760.0,0.133978,88.62545454545459,0.7454545454545454
6302,6302,10.0.0.50,5201,1073741824,4,593.16 Mb,10485760.0,0.141423,90.35636363636364,0.7272727272727272
6303,6303,10.0.0.50,5201,1073741824,4,669.01 Mb,10485760.0,0.125388,87.54545454545455,0.7545454545454546
6304,6304,10.0.0.50,5201,1073741824,4,745.34 Mb,10485760.0,0.112547,91.08363636363637,0.7672727272727271
6305,6305,10.0.0.50,5201,1073741824,4,968.78 Mb,10485760.0,0.086589,92.1872727272727,0.7490909090909088
6306,6306,10.0.0.50,5201,1073741824,4,549.25 Mb,10485760.0,0.152729,90.57272727272729,0.7363636363636361
6307,6307,10.0.0.50,5201,1073741824,4,547.75 Mb,10485760.0,0.153146,91.14363636363639,0.7436363636363639
6308,6308,10.0.0.50,5201,1073741824,4,597.53 Mb,10485760.0,0.140389,90.00909090909089,0.7472727272727274
6309,6309,10.0.0.50,5201,1073741824,4,662.16 Mb,10485760.0,0.126686,92.00909090909093,0.7545454545454546
6310,6310,10.0.0.50,5201,1073741824,4,667.38 Mb,10485760.0,0.125695,91.11636363636363,0.7509090909090909
6311,6311,10.0.0.50,5201,1073741824,4,859.83 Mb,10485760.0,0.097561,91.70909090909095,0.7381818181818182
6312,6312,10.0.0.50,5201,1073741824,4,777.65 Mb,10485760.0,0.107871,93.72909090909093,0.7690909090909089
6313,6313,10.0.0.50,5201,1073741824,4,653.43 Mb,10485760.0,0.128379,91.39090909090915,0.7490909090909091
6314,6314,10.0.0.50,5201,1073741824,4,802.46 Mb,10485760.0,0.104536,92.84545454545454,0.7436363636363639
6315,6315,10.0.0.50,5201,1073741824,4,636.98 Mb,10485760.0,0.131693,92.23818181818181,0.7472727272727274
6316,6316,10.0.0.50,5201,1073741824,4,836.75 Mb,10485760.0,0.100252,94.54363636363637,0.7127272727272727
6317,6317,10.0.0.50,5201,1073741824,4,842.79 Mb,10485760.0,0.099534,91.60545454545455,0.7272727272727273
6318,6318,10.0.0.50,5201,1073741824,4,568.20 Mb,10485760.0,0.147635,93.15090909090907,0.7418181818181815
6319,6319,10.0.0.50,5201,1073741824,4,1172.77 Mb,10485760.0,0.071528,92.97090909090909,0.7363636363636363
6320,6320,10.0.0.50,5201,1073741824,4,617.36 Mb,10485760.0,0.135879,93.33454545454546,0.749090909090909
6321,6321,10.0.0.50,5201,1073741824,4,634.00 Mb,10485760.0,0.132312,93.08727272727273,0.7309090909090906
6322,6322,10.0.0.50,5201,1073741824,4,653.40 Mb,10485760.0,0.128384,91.2690909090909,0.7327272727272726
6323,6323,10.0.0.50,5201,1073741824,4,700.96 Mb,10485760.0,0.119673,92.98181818181813,0.7472727272727273
6324,6324,10.0.0.50,5201,1073741824,4,622.25 Mb,10485760.0,0.134811,93.09090909090911,0.7363636363636364
6325,6325,10.0.0.50,5201,1073741824,4,654.01 Mb,10485760.0,0.128265,91.26181818181823,0.7545454545454544
6326,6326,10.0.0.50,5201,1073741824,4,692.24 Mb,10485760.0,0.121181,91.92363636363635,0.741818181818182
6327,6327,10.0.0.50,5201,1073741824,4,663.65 Mb,10485760.0,0.126402,91.27272727272727,0.7581818181818182
6328,6328,10.0.0.50,5201,1073741824,4,1213.47 Mb,10485760.0,0.069129,90.98181818181821,0.7527272727272727
6329,6329,10.0.0.50,5201,1073741824,4,772.33 Mb,10485760.0,0.108614,92.72545454545455,0.7563636363636363
6330,6330,10.0.0.50,5201,1073741824,4,702.60 Mb,10485760.0,0.119394,91.50545454545458,0.7509090909090909
6331,6331,10.0.0.50,5201,1073741824,4,754.06 Mb,10485760.0,0.111246,91.74727272727277,0.7563636363636362
6332,6332,10.0.0.50,5201,1073741824,4,831.01 Mb,10485760.0,0.100945,88.46727272727279,0.7690909090909088
6333,6333,10.0.0.50,5201,1073741824,4,603.14 Mb,10485760.0,0.139082,90.77636363636368,0.7436363636363638
6334,6334,10.0.0.50,5201,1073741824,4,669.12 Mb,10485760.0,0.125368,91.38909090909092,0.7599999999999998
6335,6335,10.0.0.50,5201,1073741824,4,847.21 Mb,10485760.0,0.099014,88.34000000000005,0.7727272727272728
6336,6336,10.0.0.50,5201,1073741824,4,874.93 Mb,10485760.0,0.095877,89.03636363636367,0.776363636363636
6337,6337,10.0.0.50,5201,1073741824,4,674.54 Mb,10485760.0,0.124361,90.2036363636364,0.7399999999999999
6338,6338,10.0.0.50,5201,1073741824,4,578.81 Mb,10485760.0,0.144928,90.0727272727273,0.7527272727272727
6339,6339,10.0.0.50,5201,1073741824,4,545.59 Mb,10485760.0,0.153754,89.81090909090909,0.772727272727273
6340,6340,10.0.0.50,5201,1073741824,4,932.59 Mb,10485760.0,0.08995,90.42545454545454,0.7745454545454545
6341,6341,10.0.0.50,5201,1073741824,4,1232.69 Mb,10485760.0,0.068051,90.16909090909097,0.7418181818181816
6342,6342,10.0.0.50,5201,1073741824,4,537.05 Mb,10485760.0,0.156197,89.08181818181818,0.7600000000000003
6343,6343,10.0.0.50,5201,1073741824,4,574.76 Mb,10485760.0,0.145951,89.3709090909091,0.7363636363636363
6344,6344,10.0.0.50,5201,1073741824,4,736.58 Mb,10485760.0,0.113886,92.84727272727274,0.7363636363636364
6345,6345,10.0.0.50,5201,1073741824,4,561.81 Mb,10485760.0,0.149315,90.05454545454548,0.7836363636363637
6346,6346,10.0.0.50,5201,1073741824,4,744.00 Mb,10485760.0,0.11275,90.53818181818184,0.7381818181818182
6347,6347,10.0.0.50,5201,1073741824,4,591.68 Mb,10485760.0,0.141776,88.24181818181819,0.781818181818182
6348,6348,10.0.0.50,5201,1073741824,4,622.20 Mb,10485760.0,0.134822,87.18181818181822,0.7472727272727272
6349,6349,10.0.0.50,5201,1073741824,4,575.19 Mb,10485760.0,0.14584,92.19999999999999,0.7436363636363637
6350,6350,10.0.0.50,5201,1073741824,4,534.41 Mb,10485760.0,0.15697,92.18909090909091,0.7454545454545454
6351,6351,10.0.0.50,5201,1073741824,4,690.03 Mb,10485760.0,0.121568,93.58,0.7272727272727273
6352,6352,10.0.0.50,5201,1073741824,4,593.09 Mb,10485760.0,0.141438,90.29090909090912,0.7363636363636363
6353,6353,10.0.0.50,5201,1073741824,4,636.45 Mb,10485760.0,0.131803,91.32181818181817,0.7454545454545454
6354,6354,10.0.0.50,5201,1073741824,4,544.30 Mb,10485760.0,0.154116,94.22363636363639,0.727272727272727
6355,6355,10.0.0.50,5201,1073741824,4,1146.50 Mb,10485760.0,0.073167,93.65272727272726,0.729090909090909
6356,6356,10.0.0.50,5201,1073741824,4,579.46 Mb,10485760.0,0.144767,92.14727272727276,0.7490909090909091
6357,6357,10.0.0.50,5201,1073741824,4,642.04 Mb,10485760.0,0.130656,87.85818181818186,0.7581818181818181
6358,6358,10.0.0.50,5201,1073741824,4,619.27 Mb,10485760.0,0.13546,90.9454545454546,0.7436363636363637
6359,6359,10.0.0.50,5201,1073741824,4,813.67 Mb,10485760.0,0.103096,91.06909090909092,0.7290909090909089
6360,6360,10.0.0.50,5201,1073741824,4,553.76 Mb,10485760.0,0.151485,91.0309090909091,0.7472727272727273
6361,6361,10.0.0.50,5201,1073741824,4,582.89 Mb,10485760.0,0.143914,91.26727272727274,0.7472727272727269
6362,6362,10.0.0.50,5201,1073741824,4,684.93 Mb,10485760.0,0.122474,90.82000000000005,0.7327272727272726
6363,6363,10.0.0.50,5201,1073741824,4,604.87 Mb,10485760.0,0.138684,92.60181818181819,0.7345454545454542
6364,6364,10.0.0.50,5201,1073741824,4,648.80 Mb,10485760.0,0.129295,93.57272727272729,0.7254545454545455
6365,6365,10.0.0.50,5201,1073741824,4,532.25 Mb,10485760.0,0.157607,93.2109090909091,0.772727272727273
6366,6366,10.0.0.50,5201,1073741824,4,751.69 Mb,10485760.0,0.111597,91.87818181818182,0.7563636363636366
6367,6367,10.0.0.50,5201,1073741824,4,678.71 Mb,10485760.0,0.123597,92.7290909090909,0.7654545454545455
6368,6368,10.0.0.50,5201,1073741824,4,583.26 Mb,10485760.0,0.143824,91.31090909090912,0.758181818181818
6369,6369,10.0.0.50,5201,1073741824,4,648.17 Mb,10485760.0,0.12942,93.48181818181818,0.738181818181818
6370,6370,10.0.0.50,5201,1073741824,4,641.07 Mb,10485760.0,0.130853,91.79818181818183,0.7454545454545456
6371,6371,10.0.0.50,5201,1073741824,4,668.93 Mb,10485760.0,0.125403,92.84545454545456,0.7418181818181819
6372,6372,10.0.0.50,5201,1073741824,4,820.75 Mb,10485760.0,0.102207,92.71454545454547,0.7436363636363637
6373,6373,10.0.0.50,5201,1073741824,4,1026.51 Mb,10485760.0,0.08172,89.52545454545456,0.7254545454545455
6374,6374,10.0.0.50,5201,1073741824,4,632.38 Mb,10485760.0,0.132651,92.96727272727271,0.7363636363636367
6375,6375,10.0.0.50,5201,1073741824,4,768.73 Mb,10485760.0,0.109123,91.38545454545459,0.7254545454545455
6376,6376,10.0.0.50,5201,1073741824,4,655.18 Mb,10485760.0,0.128036,92.00181818181815,0.7400000000000001
6377,6377,10.0.0.50,5201,1073741824,4,637.03 Mb,10485760.0,0.131684,91.5472727272727,0.7381818181818185
6378,6378,10.0.0.50,5201,1073741824,4,760.25 Mb,10485760.0,0.11034,91.64909090909092,0.7454545454545456
6379,6379,10.0.0.50,5201,1073741824,4,619.90 Mb,10485760.0,0.135321,91.8727272727273,0.7527272727272726
6380,6380,10.0.0.50,5201,1073741824,4,575.16 Mb,10485760.0,0.145849,92.68727272727273,0.7454545454545455
6381,6381,10.0.0.50,5201,1073741824,4,823.84 Mb,10485760.0,0.101823,91.46909090909095,0.7363636363636363
6382,6382,10.0.0.50,5201,1073741824,4,1159.67 Mb,10485760.0,0.072336,92.44545454545457,0.7363636363636367
6383,6383,10.0.0.50,5201,1073741824,4,674.63 Mb,10485760.0,0.124343,92.07090909090914,0.7545454545454544
6384,6384,10.0.0.50,5201,1073741824,4,550.14 Mb,10485760.0,0.15248,88.48181818181818,0.7454545454545454
6385,6385,10.0.0.50,5201,1073741824,4,1227.48 Mb,10485760.0,0.06834,90.73818181818184,0.7363636363636367
6386,6386,10.0.0.50,5201,1073741824,4,795.37 Mb,10485760.0,0.105468,92.98545454545457,0.7327272727272729
6387,6387,10.0.0.50,5201,1073741824,4,625.20 Mb,10485760.0,0.134175,89.97454545454548,0.7454545454545454
6388,6388,10.0.0.50,5201,1073741824,4,642.74 Mb,10485760.0,0.130514,91.63999999999999,0.7454545454545455
6389,6389,10.0.0.50,5201,1073741824,4,606.06 Mb,10485760.0,0.138413,90.65636363636366,0.7454545454545456
6390,6390,10.0.0.50,5201,1073741824,4,1331.93 Mb,10485760.0,0.062981,93.34363636363639,0.7454545454545456
6391,6391,10.0.0.50,5201,1073741824,4,647.16 Mb,10485760.0,0.129621,86.35454545454547,0.7545454545454545
6392,6392,10.0.0.50,5201,1073741824,4,627.86 Mb,10485760.0,0.133607,91.17090909090912,0.7472727272727274
6393,6393,10.0.0.50,5201,1073741824,4,752.61 Mb,10485760.0,0.11146,90.67454545454547,0.7581818181818184
6394,6394,10.0.0.50,5201,1073741824,4,584.32 Mb,10485760.0,0.143562,90.70181818181823,0.7363636363636367
6395,6395,10.0.0.50,5201,1073741824,4,608.51 Mb,10485760.0,0.137855,91.53454545454547,0.7272727272727275
6396,6396,10.0.0.50,5201,1073741824,4,903.95 Mb,10485760.0,0.092799,89.84000000000005,0.7545454545454549
6397,6397,10.0.0.50,5201,1073741824,4,1230.87 Mb,10485760.0,0.068152,91.75272727272728,0.7363636363636367
6398,6398,10.0.0.50,5201,1073741824,4,794.80 Mb,10485760.0,0.105543,90.1090909090909,0.7381818181818184
6399,6399,10.0.0.50,5201,1073741824,4,819.61 Mb,10485760.0,0.102349,92.32181818181822,0.7254545454545456
6400,6400,10.0.0.50,5201,1073741824,4,624.92 Mb,10485760.0,0.134235,89.45636363636368,0.7436363636363634
6401,6401,10.0.0.50,5201,1073741824,4,712.83 Mb,10485760.0,0.117681,91.17999999999999,0.7418181818181818
6402,6402,10.0.0.50,5201,1073741824,4,562.20 Mb,10485760.0,0.149211,91.63090909090909,0.7709090909090911
6403,6403,10.0.0.50,5201,1073741824,4,1344.41 Mb,10485760.0,0.062396,85.78181818181821,0.7763636363636366
6404,6404,10.0.0.50,5201,1073741824,4,554.88 Mb,10485760.0,0.15118,88.1527272727273,0.7418181818181819
6405,6405,10.0.0.50,5201,1073741824,4,581.81 Mb,10485760.0,0.14418,89.61454545454544,0.7745454545454546
6406,6406,10.0.0.50,5201,1073741824,4,752.30 Mb,10485760.0,0.111506,91.52727272727267,0.7490909090909093
6407,6407,10.0.0.50,5201,1073741824,4,678.71 Mb,10485760.0,0.123597,92.11818181818184,0.7509090909090911
6408,6408,10.0.0.50,5201,1073741824,4,611.52 Mb,10485760.0,0.137176,91.59818181818184,0.7272727272727274
6409,6409,10.0.0.50,5201,1073741824,4,570.89 Mb,10485760.0,0.14694,91.87454545454545,0.7472727272727274
6410,6410,10.0.0.50,5201,1073741824,4,572.99 Mb,10485760.0,0.1464,88.98727272727272,0.7545454545454546
6411,6411,10.0.0.50,5201,1073741824,4,610.95 Mb,10485760.0,0.137305,90.32727272727271,0.741818181818182
6412,6412,10.0.0.50,5201,1073741824,4,606.24 Mb,10485760.0,0.138372,91.34727272727275,0.7454545454545456
6413,6413,10.0.0.50,5201,1073741824,4,905.49 Mb,10485760.0,0.092642,95.63272727272728,0.7345454545454546
6414,6414,10.0.0.50,5201,1073741824,4,698.16 Mb,10485760.0,0.120153,91.0218181818182,0.7527272727272729
6415,6415,10.0.0.50,5201,1073741824,4,1256.42 Mb,10485760.0,0.066766,91.6309090909091,0.7236363636363636
6416,6416,10.0.0.50,5201,1073741824,4,689.29 Mb,10485760.0,0.1217,90.29999999999998,0.7527272727272729
6417,6417,10.0.0.50,5201,1073741824,4,610.23 Mb,10485760.0,0.137467,91.58545454545455,0.7418181818181819
6418,6418,10.0.0.50,5201,1073741824,4,1371.36 Mb,10485760.0,0.06117,89.76181818181821,0.7272727272727274
6419,6419,10.0.0.50,5201,1073741824,4,669.07 Mb,10485760.0,0.125377,91.39636363636365,0.7381818181818184
6420,6420,10.0.0.50,5201,1073741824,4,1309.49 Mb,10485760.0,0.06406,95.03272727272726,0.7454545454545456
6421,6421,10.0.0.50,5201,1073741824,4,528.55 Mb,10485760.0,0.15871,90.90909090909092,0.7563636363636363
6422,6422,10.0.0.50,5201,1073741824,4,956.99 Mb,10485760.0,0.087656,90.54363636363635,0.749090909090909
6423,6423,10.0.0.50,5201,1073741824,4,662.73 Mb,10485760.0,0.126577,89.56909090909095,0.7509090909090909
6424,6424,10.0.0.50,5201,1073741824,4,1271.08 Mb,10485760.0,0.065996,89.28545454545454,0.738181818181818
6425,6425,10.0.0.50,5201,1073741824,4,859.82 Mb,10485760.0,0.097562,89.56909090909093,0.7345454545454545
